house_id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
867,20,85.0,6970,4,5,1961,1961,0.0,932,0,108,1040,1120,0,0,1120,1,0,1,1,3,1,5,0,1961.0,2,544,168,0,0,0,0,0,400,5,2007,126083
868,60,,14762,5,6,1948,1950,0.0,0,0,0,0,1547,720,53,2320,0,0,2,0,2,1,7,1,1979.0,2,672,120,144,0,0,0,0,0,5,2006,157544
870,20,60.0,6600,5,5,1962,1962,0.0,0,0,894,894,894,0,0,894,0,0,1,0,2,1,5,0,1962.0,1,308,0,0,0,0,0,0,0,8,2009,108763
872,20,74.0,8892,5,7,1953,1996,0.0,0,0,105,105,910,0,0,910,0,0,1,0,3,1,5,0,1953.0,2,414,196,0,150,0,0,0,0,10,2008,172432
873,40,60.0,12144,5,7,1949,1950,0.0,375,0,457,832,1036,0,232,1268,0,0,1,0,3,1,6,1,1949.0,1,288,0,28,0,0,0,0,0,9,2009,125107
874,50,52.0,5720,5,6,1941,1950,0.0,0,0,676,676,676,455,0,1131,0,0,1,1,3,1,5,0,1941.0,1,200,26,0,0,0,0,0,0,8,2009,100428
875,60,75.0,9000,8,5,2007,2007,0.0,64,0,1120,1184,1184,1426,0,2610,0,0,2,1,4,1,11,1,2007.0,2,550,208,364,0,0,0,0,0,8,2007,373087
876,20,94.0,25286,4,5,1963,1963,0.0,633,0,431,1064,1040,0,0,1040,1,0,1,0,3,1,5,0,1963.0,2,648,0,0,0,0,0,0,0,1,2007,157730
877,60,74.0,8834,9,5,2004,2005,216.0,1170,0,292,1462,1462,762,0,2224,1,0,2,1,4,1,10,1,2004.0,3,738,184,0,0,0,0,0,0,6,2009,335630
879,20,,7000,5,8,1978,2005,90.0,646,0,218,864,864,0,0,864,1,0,1,0,3,1,6,0,1978.0,1,336,0,0,0,0,0,0,0,7,2009,157077
880,20,60.0,7024,5,5,2005,2006,0.0,980,0,110,1090,1090,0,0,1090,1,0,1,1,2,1,5,0,2005.0,2,450,0,49,0,0,0,0,0,6,2007,139834
881,50,44.0,13758,7,5,1990,1991,117.0,902,0,254,1156,1187,530,0,1717,0,0,2,1,3,1,7,1,1990.0,2,400,168,36,0,0,0,0,0,4,2007,210523
882,60,,9636,6,5,1992,1993,0.0,0,0,808,808,808,785,0,1593,0,0,2,1,3,1,7,1,1993.0,2,389,342,40,0,0,0,0,0,12,2009,148822
883,75,60.0,6204,4,5,1912,1950,0.0,0,0,795,795,954,795,481,2230,1,0,1,0,5,1,10,0,1997.0,1,440,0,188,0,0,0,0,0,3,2006,137782
884,20,65.0,7150,5,5,1967,1967,60.0,432,0,460,892,892,0,0,892,0,0,1,0,3,1,5,0,1967.0,1,288,0,0,0,0,0,0,0,7,2009,115552
885,120,50.0,5119,9,5,1999,2000,60.0,1238,0,460,1698,1709,0,0,1709,1,0,2,0,2,1,5,1,1999.0,2,506,97,65,0,0,0,0,0,1,2008,225596
886,90,70.0,8393,5,5,1959,2005,122.0,528,0,1098,1626,1712,0,0,1712,0,0,2,0,4,2,8,0,2005.0,2,588,272,54,0,0,0,0,0,6,2006,161050
887,50,59.0,16466,5,7,1955,1955,0.0,0,0,816,816,872,521,0,1393,0,0,1,1,3,1,8,0,1955.0,1,300,121,0,0,0,265,0,0,4,2008,144289
888,20,95.0,15865,8,6,1970,1970,0.0,351,823,1043,2217,2217,0,0,2217,1,0,2,0,4,1,8,1,1970.0,2,621,81,207,0,0,224,0,0,10,2007,296421
889,20,128.0,12160,6,4,1953,1953,90.0,1024,0,481,1505,1505,0,0,1505,1,0,1,0,2,1,6,1,1953.0,2,505,0,0,0,162,0,0,0,2,2009,162799
890,50,60.0,8064,5,7,1949,2006,0.0,0,0,672,672,672,252,0,924,0,0,1,0,3,1,6,1,2003.0,2,576,0,0,0,0,0,0,2000,7,2007,135648
891,60,70.0,11184,6,5,1978,1978,92.0,226,500,192,918,918,765,0,1683,0,0,2,1,3,1,7,1,1978.0,2,440,243,0,0,0,0,0,0,7,2009,183280
892,20,70.0,8414,6,8,1963,2003,0.0,663,0,396,1059,1068,0,0,1068,0,1,1,0,3,1,6,0,1963.0,1,264,192,0,0,0,0,0,0,2,2006,158030
893,20,,13284,5,5,1954,1954,0.0,1064,0,319,1383,1383,0,0,1383,1,0,1,0,3,1,6,1,1954.0,1,354,511,116,0,0,0,0,0,6,2008,144948
894,90,64.0,7018,5,5,1979,1979,0.0,0,0,0,0,1535,0,0,1535,0,0,2,0,4,2,8,0,1979.0,2,400,0,0,0,0,0,0,0,6,2009,144562
895,60,71.0,7056,6,5,1963,1963,415.0,400,0,380,780,983,813,0,1796,1,0,1,1,4,1,8,1,1963.0,2,483,0,50,0,0,0,0,0,10,2008,167685
896,30,50.0,8765,4,6,1936,1950,0.0,285,0,666,951,951,0,0,951,0,0,1,0,2,1,6,0,1936.0,1,327,0,28,0,0,0,0,0,4,2006,105216
897,90,64.0,7018,5,5,1979,1979,0.0,0,0,0,0,1120,1120,0,2240,0,0,2,0,6,2,12,0,1979.0,2,528,154,0,0,0,0,0,0,6,2009,167809
899,20,65.0,6993,5,7,1961,1994,0.0,465,0,447,912,1236,0,0,1236,0,0,1,0,3,1,6,1,1961.0,1,288,0,0,0,0,0,0,0,6,2006,120642
900,20,,7340,4,6,1971,1971,0.0,322,0,536,858,858,0,0,858,0,0,1,0,2,1,4,0,1979.0,1,684,0,0,0,0,0,0,0,6,2007,116477
901,20,64.0,8712,5,7,1957,2000,0.0,860,0,132,992,1306,0,0,1306,1,0,1,0,2,1,5,0,1968.0,1,756,0,0,0,0,0,0,0,5,2009,157277
902,60,63.0,7875,7,5,2003,2003,0.0,0,0,783,783,807,702,0,1509,0,0,2,1,3,1,8,1,2003.0,2,393,0,75,0,0,0,0,0,7,2006,200624
903,20,50.0,14859,7,5,2006,2006,27.0,0,0,1670,1670,1670,0,0,1670,0,0,2,0,3,1,7,1,2006.0,3,690,144,60,0,0,0,0,0,8,2006,215802
904,20,,6173,5,6,1967,1967,75.0,599,0,277,876,902,0,0,902,0,0,1,0,3,1,6,0,1967.0,1,288,0,0,0,0,0,0,0,8,2007,131634
906,20,116.0,13501,8,5,2006,2006,208.0,63,0,1560,1623,1636,0,0,1636,1,0,2,0,3,1,8,1,2006.0,3,865,0,60,0,0,0,0,0,6,2007,238787
907,50,86.0,11500,7,7,1936,1987,0.0,223,0,794,1017,1020,1037,0,2057,0,0,1,1,3,1,6,1,1936.0,1,180,0,0,0,0,322,0,0,6,2006,229684
908,20,,8885,5,5,1983,1983,0.0,301,324,239,864,902,0,0,902,1,0,1,0,2,1,5,0,1983.0,2,484,164,0,0,0,0,0,0,6,2006,147971
909,60,149.0,12589,6,5,2005,2005,0.0,0,0,742,742,742,742,0,1484,0,0,2,1,3,1,8,1,2005.0,2,390,36,24,0,0,0,0,0,6,2009,168942
911,20,,9286,5,7,1977,1989,0.0,196,0,1072,1268,1268,0,0,1268,0,0,1,1,3,1,5,0,1978.0,1,252,173,0,0,0,0,0,0,10,2009,167341
912,30,51.0,6120,5,7,1925,1950,0.0,489,0,279,768,1015,0,0,1015,0,0,1,0,3,1,6,0,1925.0,1,450,0,0,112,0,120,0,620,7,2006,137153
913,90,82.0,6270,5,6,1949,1950,0.0,284,0,717,1001,1001,1001,0,2002,0,0,2,0,4,2,8,0,1949.0,3,871,0,0,0,0,0,0,0,8,2007,182049
914,160,30.0,3000,6,5,2009,2009,76.0,294,0,318,612,612,612,0,1224,0,0,2,1,2,1,4,0,2009.0,2,528,0,234,0,0,0,0,0,6,2009,128141
915,160,21.0,2001,4,5,1970,1970,80.0,0,0,546,546,546,546,0,1092,0,0,1,1,3,1,6,0,1970.0,1,286,0,0,0,0,0,0,0,1,2007,90920
916,20,50.0,9000,2,3,1949,1950,0.0,50,0,430,480,480,0,0,480,1,0,0,0,1,1,4,0,1958.0,1,308,0,0,0,0,0,0,0,10,2006,88368
917,20,,17140,4,6,1956,1956,0.0,1059,0,75,1134,1229,0,0,1229,0,0,1,0,3,1,6,0,1956.0,1,284,0,0,0,0,0,0,0,4,2009,107057
918,60,103.0,13125,7,5,1991,1991,0.0,48,634,422,1104,912,1215,0,2127,1,0,2,1,4,1,8,1,1991.0,3,833,72,192,224,0,0,0,0,11,2007,269783
919,20,87.0,11029,6,8,1958,2002,0.0,528,411,245,1184,1414,0,0,1414,1,0,1,0,3,1,6,1,1990.0,2,601,0,51,0,0,190,0,0,5,2008,184089
920,60,70.0,8462,6,5,1994,1994,105.0,814,0,114,928,936,785,0,1721,0,1,2,1,3,1,7,0,1994.0,2,471,300,87,0,0,0,0,0,7,2007,271671
921,90,67.0,8777,5,7,1900,2003,0.0,1084,0,188,1272,1272,928,0,2200,2,0,2,2,4,2,9,0,,0,0,0,70,0,0,0,0,0,9,2008,119676
922,20,65.0,10237,6,5,2005,2006,0.0,28,0,1288,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2005.0,2,397,100,0,0,23,0,0,0,10,2006,143867
923,120,50.0,8012,6,5,1993,1994,0.0,165,841,598,1604,1617,0,0,1617,1,0,2,0,2,1,5,1,1993.0,2,533,0,69,0,0,0,0,0,7,2008,200260
924,20,79.0,10240,6,6,1980,1980,157.0,625,1061,0,1686,1686,0,0,1686,1,0,2,0,3,1,7,1,1980.0,2,612,384,131,0,0,0,0,0,5,2006,234259
925,20,,15611,5,6,1977,1977,0.0,767,93,266,1126,1126,0,0,1126,0,1,2,0,3,1,6,0,1977.0,2,540,180,0,0,0,0,0,0,3,2008,146713
926,60,93.0,11999,8,5,2003,2004,340.0,0,0,1181,1181,1234,1140,0,2374,0,0,2,1,4,1,10,1,2003.0,3,656,104,100,0,0,0,0,0,5,2007,272174
927,60,,9900,7,5,1968,1968,342.0,552,0,280,832,1098,880,0,1978,0,0,2,1,4,1,9,1,1968.0,2,486,0,43,0,0,0,0,0,4,2008,140717
928,20,,11838,8,5,2001,2001,0.0,0,0,1753,1753,1788,0,0,1788,0,0,2,0,3,1,7,1,2001.0,2,522,202,151,0,0,0,0,0,6,2009,267104
929,60,,13006,7,5,1997,1997,285.0,0,0,964,964,993,1243,0,2236,0,0,2,1,4,1,8,1,1997.0,2,642,0,0,0,0,0,0,0,11,2006,228288
930,20,73.0,8925,8,5,2007,2007,0.0,16,0,1450,1466,1466,0,0,1466,0,0,2,0,3,1,7,0,2007.0,3,610,100,18,0,0,0,0,0,7,2009,236819
931,20,70.0,9100,5,6,1965,1965,0.0,338,466,121,925,925,0,0,925,0,1,1,0,2,1,5,0,1965.0,1,429,0,0,0,0,0,0,0,7,2009,193491
932,20,84.0,11670,9,5,2006,2006,302.0,0,0,1905,1905,1905,0,0,1905,0,0,2,0,3,1,8,1,2006.0,3,788,0,191,0,0,0,0,0,3,2007,307828
933,20,63.0,8487,7,5,2004,2004,210.0,20,0,1480,1500,1500,0,0,1500,0,0,2,0,3,1,6,0,2004.0,2,570,192,36,0,0,0,0,0,8,2009,178032
934,20,313.0,27650,7,7,1960,2007,0.0,425,0,160,585,2069,0,0,2069,1,0,2,0,4,1,9,1,1960.0,2,505,0,0,0,0,0,0,0,11,2008,233679
935,30,52.0,5825,4,5,1926,1953,108.0,0,0,600,600,747,0,0,747,0,0,1,0,1,1,5,0,1953.0,2,528,0,0,32,0,0,0,0,6,2006,89843
936,20,67.0,10083,7,5,2003,2003,,833,0,343,1176,1200,0,0,1200,1,0,2,0,2,1,5,0,2003.0,2,555,0,41,0,0,0,0,0,8,2009,214809
937,60,75.0,9675,7,5,2005,2005,0.0,341,0,772,1113,1113,858,0,1971,0,0,2,1,3,1,8,1,2005.0,2,689,0,48,0,0,0,0,0,2,2009,236589
938,60,73.0,8760,7,5,2006,2006,0.0,464,0,927,1391,1391,571,0,1962,0,0,2,1,3,1,7,0,2006.0,3,868,0,90,0,0,0,0,0,8,2006,192580
940,90,55.0,12640,6,5,1976,1976,0.0,936,396,396,1728,1728,0,0,1728,0,0,2,0,4,2,8,0,1976.0,2,574,40,0,0,0,0,0,0,7,2006,180818
941,60,,8755,7,5,1999,1999,298.0,772,0,220,992,1022,1038,0,2060,1,0,2,1,3,1,8,1,1999.0,2,390,0,0,0,168,0,0,0,6,2009,312651
942,90,42.0,7711,4,3,1977,1977,0.0,1440,0,0,1440,1440,0,0,1440,2,0,2,0,4,2,8,0,,0,0,321,0,0,0,0,0,0,8,2007,150956
943,90,100.0,25000,5,4,1967,1967,0.0,0,0,1632,1632,1632,0,0,1632,0,0,2,0,4,2,8,0,1967.0,2,576,0,0,0,0,0,0,0,6,2007,162576
944,20,,14375,6,6,1958,1958,541.0,111,354,354,819,1344,0,0,1344,0,1,1,0,3,1,7,1,1958.0,2,525,0,118,0,0,233,0,0,1,2009,152506
945,50,98.0,8820,5,6,1890,1996,0.0,1088,0,0,1088,1188,561,120,1869,0,0,1,0,2,1,7,0,1963.0,2,456,48,0,244,0,0,0,0,9,2009,101158
946,80,70.0,8163,5,6,1959,1959,128.0,748,294,102,1144,1144,0,0,1144,1,0,1,0,3,1,6,1,1959.0,1,796,86,0,0,0,0,0,0,3,2006,164071
947,20,85.0,14536,8,5,2002,2003,236.0,1300,0,316,1616,1629,0,0,1629,1,0,2,0,3,1,9,1,2002.0,3,808,0,252,0,0,0,0,0,11,2007,275635
948,60,65.0,14006,7,5,2002,2002,144.0,0,0,936,936,936,840,0,1776,0,0,2,1,3,1,7,1,2002.0,2,474,144,96,0,0,0,0,0,2,2006,214307
950,20,60.0,7200,5,8,1950,2002,0.0,398,149,317,864,864,0,0,864,1,0,1,0,3,1,5,0,1980.0,2,720,194,0,0,0,0,0,0,7,2007,162226
951,20,60.0,7800,5,5,1965,1965,0.0,641,0,187,828,965,0,0,965,1,0,1,0,3,1,6,0,1979.0,1,300,421,0,0,0,0,0,0,7,2006,135348
952,85,60.0,7200,5,8,1972,2003,0.0,660,0,108,768,768,0,0,768,0,1,1,0,2,1,5,0,1974.0,1,396,192,0,0,0,0,0,0,4,2009,135161
953,60,,11075,5,4,1969,1969,232.0,562,193,29,784,1168,800,0,1968,0,1,2,1,4,1,7,1,1969.0,2,530,305,189,0,0,0,0,400,9,2008,153848
954,90,35.0,9400,6,5,1975,1975,250.0,945,0,0,945,980,0,0,980,0,2,2,0,4,0,4,0,,0,0,0,0,0,0,0,0,0,10,2006,142273
955,90,82.0,7136,6,6,1946,1950,423.0,484,0,495,979,979,979,0,1958,0,0,2,0,4,2,8,0,1946.0,2,492,0,0,0,0,0,0,0,8,2007,124445
956,160,24.0,1300,6,6,1980,1980,0.0,285,0,276,561,561,668,0,1229,0,0,1,1,2,1,5,1,1980.0,2,462,150,0,0,0,0,0,0,5,2009,149199
957,20,70.0,7420,5,5,1962,1962,0.0,417,0,640,1057,1057,0,0,1057,0,0,1,0,3,1,6,0,1977.0,2,576,0,0,0,0,0,0,0,4,2007,106457
958,20,65.0,8450,7,5,2003,2003,0.0,699,0,638,1337,1337,0,0,1337,1,0,2,0,3,1,6,0,2003.0,2,531,0,39,0,0,0,0,0,10,2007,195822
961,60,,12227,6,7,1977,1995,424.0,896,0,434,1330,1542,1330,0,2872,1,0,2,1,4,1,11,1,1977.0,2,619,550,282,0,0,0,0,0,7,2008,220575
962,160,24.0,2308,6,6,1976,1976,0.0,556,0,248,804,804,744,0,1548,1,0,2,1,3,1,7,1,1976.0,2,440,48,0,0,0,0,0,0,7,2007,174582
963,20,122.0,11923,9,5,2007,2007,0.0,0,0,1800,1800,1800,0,0,1800,0,0,2,0,2,1,7,0,2007.0,2,702,288,136,0,0,0,0,0,5,2009,246132
965,60,65.0,10237,6,5,2005,2007,0.0,0,0,783,783,783,701,0,1484,0,0,2,1,3,1,8,1,2005.0,2,393,0,72,0,0,0,0,0,7,2007,218745
966,50,130.0,9600,5,7,1940,1950,0.0,428,0,300,728,976,332,0,1308,1,0,1,1,2,1,7,2,1940.0,1,256,0,70,0,0,0,0,0,6,2009,150537
967,20,,7390,5,7,1955,1955,151.0,902,0,196,1098,1098,0,0,1098,1,0,1,0,3,1,6,0,1955.0,1,260,0,0,0,0,0,0,0,7,2008,104167
968,50,50.0,5925,3,6,1910,1950,0.0,0,0,600,600,600,368,0,968,0,0,1,0,2,1,6,0,,0,0,0,0,0,0,0,0,0,5,2009,66871
969,190,75.0,10382,6,5,1958,1958,105.0,513,0,75,588,1095,0,0,1095,1,0,1,0,2,1,6,0,1958.0,1,264,0,0,0,0,0,0,0,3,2006,132001
970,50,60.0,10800,4,4,1949,1950,0.0,0,0,720,720,720,472,0,1192,0,0,1,1,4,1,6,0,,0,0,0,0,0,0,0,0,0,12,2006,79983
971,160,36.0,2268,7,5,2003,2004,106.0,567,0,197,764,764,862,0,1626,0,0,2,0,2,1,6,0,2003.0,2,474,0,27,0,0,0,0,0,7,2009,130138
973,20,95.0,11639,7,5,2007,2008,,0,0,1428,1428,1428,0,0,1428,0,0,2,0,3,1,6,0,2007.0,2,480,0,120,0,0,0,0,0,12,2008,186885
974,70,60.0,11414,7,8,1910,1993,0.0,0,0,728,728,1136,883,0,2019,0,0,1,0,3,1,8,0,1997.0,2,532,509,135,0,0,0,0,0,10,2009,164513
975,160,,2651,7,5,2000,2000,0.0,641,0,32,673,673,709,0,1382,1,0,2,1,3,1,6,0,2000.0,2,490,153,50,0,0,0,0,0,4,2006,169670
976,30,51.0,5900,4,7,1923,1958,0.0,0,0,440,440,869,0,0,869,0,0,1,0,2,1,4,0,,0,0,0,0,0,0,0,0,0,8,2006,105571
977,120,35.0,4274,7,5,2006,2007,,1106,0,135,1241,1241,0,0,1241,1,0,1,1,1,1,4,0,2007.0,2,569,0,116,0,0,0,0,0,11,2007,210282
978,20,68.0,9450,4,5,1954,1954,0.0,552,0,342,894,894,0,0,894,0,0,1,0,3,1,5,0,1999.0,2,400,0,0,0,0,0,0,0,5,2007,96961
979,20,80.0,8816,5,6,1963,1963,0.0,651,0,470,1121,1121,0,0,1121,1,0,1,0,3,1,5,0,1963.0,2,480,0,80,0,0,0,0,0,6,2009,122187
980,85,,12122,7,9,1961,2007,210.0,867,0,77,944,999,0,0,999,1,0,1,0,3,1,6,0,1961.0,2,588,144,76,0,0,0,0,0,7,2008,187161
981,60,98.0,12203,8,5,1998,1999,975.0,854,0,371,1225,1276,1336,0,2612,1,0,2,1,4,1,8,1,1998.0,3,676,250,0,0,0,0,0,0,7,2009,334145
982,20,43.0,3182,7,5,2007,2007,16.0,0,0,1266,1266,1266,0,0,1266,0,0,2,0,2,1,6,1,2007.0,2,388,100,16,0,0,0,0,0,3,2008,164257
983,60,,11250,8,5,2002,2002,0.0,0,0,1128,1128,1149,1141,0,2290,0,0,2,1,4,1,9,1,2002.0,2,779,0,0,0,0,0,0,0,5,2008,276481
984,90,75.0,10125,5,5,1977,1977,0.0,0,0,0,0,1302,432,0,1734,0,0,2,0,4,2,8,0,1977.0,2,539,0,0,0,0,0,0,0,8,2009,130092
985,190,68.0,10880,5,5,1950,1950,0.0,1040,0,124,1164,1164,0,0,1164,1,0,1,0,3,1,5,0,1950.0,1,240,0,48,0,0,0,0,0,8,2008,116474
986,50,59.0,5310,6,8,1910,2003,0.0,0,0,485,485,1001,634,0,1635,0,0,1,0,2,1,5,0,1950.0,1,255,394,0,0,0,0,0,0,6,2006,173321
988,60,,12046,6,6,1976,1976,298.0,156,0,692,848,1118,912,0,2030,0,0,2,1,4,1,8,1,1976.0,2,551,0,224,0,0,0,0,0,6,2007,151209
989,60,65.0,8125,7,5,2006,2006,0.0,0,0,770,770,778,798,0,1576,0,0,2,1,3,1,6,0,2006.0,2,614,0,50,0,0,0,0,0,8,2006,226801
990,60,82.0,9452,8,5,1997,1998,423.0,1074,0,322,1396,1407,985,0,2392,1,0,2,1,3,1,7,1,1997.0,3,870,0,70,0,0,0,0,0,6,2006,282206
991,70,121.0,17671,8,9,1882,1986,0.0,216,0,700,916,916,826,0,1742,0,0,1,1,4,1,8,1,1925.0,2,424,0,169,0,0,0,0,0,11,2009,180543
992,60,80.0,9760,6,8,1964,1993,340.0,536,117,169,822,1020,831,0,1851,0,0,2,1,3,1,7,1,1964.0,2,440,239,42,0,0,0,0,0,7,2007,197174
993,60,68.0,8846,6,5,2005,2006,0.0,0,0,750,750,750,750,0,1500,0,0,2,1,3,1,6,0,2005.0,2,564,0,35,0,0,0,0,0,8,2006,213842
994,20,96.0,12456,10,5,2006,2007,230.0,1172,0,528,1700,1718,0,0,1718,1,0,2,0,3,1,7,1,2008.0,3,786,216,48,0,0,0,0,0,7,2009,332797
995,50,51.0,4712,4,7,1946,1950,0.0,384,0,363,747,774,456,0,1230,1,0,1,1,3,1,5,0,1946.0,1,305,0,57,0,0,63,0,0,8,2006,113561
996,20,,10659,5,6,1961,1961,0.0,915,0,135,1050,1050,0,0,1050,1,0,1,0,3,1,6,0,1961.0,1,368,0,319,0,0,0,0,0,1,2006,109496
997,20,,11717,6,6,1970,1970,571.0,0,0,1442,1442,1442,0,0,1442,0,0,2,0,2,1,6,1,1970.0,2,615,371,0,0,0,0,0,0,2,2009,176757
998,30,60.0,9786,3,4,1922,1950,0.0,0,0,1007,1007,1077,0,0,1077,0,0,1,0,3,1,6,1,1922.0,1,210,0,100,48,0,0,0,0,5,2006,91118
1000,20,74.0,10206,3,3,1952,1952,0.0,0,0,0,0,944,0,0,944,0,0,1,0,2,1,4,0,1956.0,2,528,0,0,0,0,0,0,0,7,2009,74213
1001,30,60.0,5400,5,6,1920,1950,0.0,0,0,691,691,691,0,0,691,0,0,1,0,2,1,4,0,1920.0,1,216,0,20,94,0,0,0,0,1,2007,74720
1002,20,75.0,11957,8,5,2006,2006,53.0,24,0,1550,1574,1574,0,0,1574,0,0,2,0,3,1,7,1,2006.0,3,824,144,104,0,0,0,0,0,7,2008,229928
1003,90,,11500,5,6,1976,1976,164.0,0,0,1680,1680,1680,0,0,1680,0,0,2,0,4,2,8,0,1976.0,2,528,0,0,0,0,0,0,0,6,2007,133127
1004,120,43.0,3182,7,5,2005,2006,16.0,16,0,1330,1346,1504,0,0,1504,0,0,2,0,1,1,7,1,2005.0,2,457,156,0,0,0,0,0,0,5,2009,186900
1005,80,65.0,8385,5,8,1977,1977,220.0,595,0,390,985,985,0,0,985,0,0,2,0,3,1,6,0,1977.0,1,328,210,0,0,0,0,0,0,11,2008,125114
1006,20,,12155,6,3,1970,1970,0.0,1237,0,420,1657,1657,0,0,1657,0,1,2,0,3,1,7,1,1970.0,2,484,0,0,0,0,147,0,0,3,2007,180640
1007,160,21.0,2217,4,4,1970,1970,0.0,273,273,0,546,546,546,0,1092,0,0,1,1,3,1,6,0,1970.0,1,286,238,0,0,0,0,0,0,8,2009,66613
1008,20,43.0,12118,7,5,2004,2005,108.0,0,0,1710,1710,1710,0,0,1710,0,0,2,0,3,1,7,1,2004.0,2,550,100,48,0,0,180,0,0,4,2009,231244
1009,50,60.0,6000,5,5,1926,1950,0.0,0,0,1008,1008,1008,0,514,1522,0,0,2,0,4,1,7,0,,0,0,0,0,138,0,0,0,0,6,2006,118967
1010,50,115.0,21286,5,5,1948,1950,0.0,0,0,720,720,720,551,0,1271,0,0,2,0,4,1,7,1,1948.0,1,312,0,0,108,0,0,0,0,8,2008,128473
1012,70,55.0,10592,6,7,1923,1996,0.0,0,0,602,602,900,602,0,1502,0,0,1,1,3,1,7,2,1923.0,1,180,96,0,112,0,53,0,0,8,2007,151081
1013,30,60.0,7200,5,4,1910,2006,0.0,247,465,310,1022,1022,0,0,1022,1,0,1,0,2,1,4,0,1956.0,1,280,0,30,226,0,0,0,0,6,2009,90251
1014,20,60.0,11664,6,5,1948,1950,206.0,336,0,746,1082,1082,0,0,1082,0,0,1,0,2,1,5,1,1948.0,1,240,0,130,0,0,0,0,0,11,2007,128005
1015,60,70.0,8400,8,6,2001,2001,0.0,643,0,167,810,810,855,0,1665,1,0,2,1,3,1,6,0,2001.0,2,528,0,45,0,0,0,0,0,11,2009,232316
1016,20,73.0,11883,7,5,1996,1996,196.0,690,0,814,1504,1504,0,0,1504,1,0,2,0,3,1,6,1,1996.0,2,478,115,66,0,0,0,0,0,6,2009,197734
1017,120,,5814,8,5,1984,1984,0.0,1036,0,184,1220,1360,0,0,1360,1,0,1,0,1,1,4,1,1984.0,2,565,63,0,0,0,0,0,0,8,2009,186864
1018,80,,10784,7,5,1991,1992,76.0,0,0,384,384,802,670,0,1472,0,0,2,1,3,1,7,1,1991.0,2,402,164,0,0,0,0,0,0,5,2007,143844
1019,120,43.0,3013,7,5,2005,2005,145.0,16,0,1346,1362,1506,0,0,1506,0,0,2,0,2,1,6,1,2005.0,2,440,142,20,0,0,0,0,0,4,2006,218091
1020,20,60.0,7024,4,5,2005,2005,0.0,1024,0,108,1132,1132,0,0,1132,1,0,1,1,2,1,5,0,2005.0,2,451,252,64,0,0,0,0,0,6,2008,133122
1021,20,64.0,7406,7,5,2006,2006,84.0,684,0,515,1199,1220,0,0,1220,1,0,2,0,2,1,6,0,2006.0,2,632,105,54,0,0,0,0,0,7,2006,168748
1022,50,52.0,9439,5,5,1930,1950,0.0,324,0,588,912,912,336,0,1248,0,0,1,0,2,1,6,0,1957.0,1,160,0,0,192,0,0,0,0,3,2007,97259
1023,120,43.0,3182,7,5,2005,2006,14.0,16,0,1330,1346,1504,0,0,1504,0,0,2,0,2,1,7,1,2005.0,2,437,156,20,0,0,0,0,0,5,2008,211227
1024,20,,15498,8,6,1976,1976,0.0,1165,400,0,1565,2898,0,0,2898,1,0,2,0,2,1,10,1,1976.0,2,665,0,72,174,0,0,0,0,5,2008,385110
1025,20,70.0,7700,5,5,1972,1972,0.0,138,468,276,882,882,0,0,882,1,0,1,0,3,1,5,0,1980.0,2,461,96,0,0,0,0,0,0,3,2007,129372
1027,20,71.0,9520,8,5,2007,2008,338.0,1513,0,125,1638,1646,0,0,1646,1,0,2,0,3,1,7,1,2008.0,3,800,192,44,0,0,0,0,0,4,2008,283162
1028,50,79.0,9492,5,5,1941,1950,0.0,368,41,359,768,968,408,0,1376,1,0,1,0,3,1,6,1,1941.0,1,240,0,0,0,0,0,0,0,4,2007,123700
1029,160,21.0,1680,6,7,1972,1972,281.0,317,0,355,672,672,546,0,1218,0,1,1,1,3,1,7,0,1972.0,1,264,0,28,0,0,0,0,0,5,2006,113723
1030,190,,7082,5,8,1916,1995,0.0,0,0,686,686,948,980,0,1928,0,0,2,0,5,2,10,0,,0,0,0,0,228,0,0,0,0,7,2006,116391
1031,75,102.0,15863,7,3,1920,1970,0.0,523,0,301,824,1687,998,397,3082,1,0,2,1,5,1,12,2,1970.0,2,672,136,63,0,0,0,0,0,8,2009,303379
1032,60,,14541,8,7,1993,1993,0.0,1012,0,326,1338,1352,1168,0,2520,1,0,2,1,5,1,10,1,1993.0,3,796,209,55,0,0,0,0,0,11,2006,419025
1033,20,,8125,7,5,2002,2002,295.0,986,0,668,1654,1654,0,0,1654,1,0,2,0,3,1,6,0,2002.0,3,900,0,136,0,0,0,0,0,2,2006,243693
1034,30,50.0,6305,5,7,1938,1950,0.0,0,0,920,920,954,0,0,954,0,0,1,0,2,1,5,1,1938.0,1,240,0,0,0,0,0,0,0,6,2007,97624
